Ticker,NDAQ,NDAQ,NDAQ,NDAQ,NDAQ,NDAQ,MOH,MOH,MOH,MOH,MOH,MOH,AZO,AZO,AZO,AZO,AZO,AZO,RSG,RSG,RSG,RSG,RSG,RSG,NSC,NSC,NSC,NSC,NSC,NSC,PKG,PKG,PKG,PKG,PKG,PKG,EMR,EMR,EMR,EMR,EMR,EMR,LYB,LYB,LYB,LYB,LYB,LYB,HWM,HWM,HWM,HWM,HWM,HWM,DD,DD,DD,DD,DD,DD,CMS,CMS,CMS,CMS,CMS,CMS,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,DECK,DECK,DECK,DECK,DECK,DECK,COST,COST,COST,COST,COST,COST,NI,NI,NI,NI,NI,NI,BG,BG,BG,BG,BG,BG,DTE,DTE,DTE,DTE,DTE,DTE,GD,GD,GD,GD,GD,GD,ATO,ATO,ATO,ATO,ATO,ATO,AEP,AEP,AEP,AEP,AEP,AEP,HPE,HPE,HPE,HPE,HPE,HPE,ROL,ROL,ROL,ROL,ROL,ROL,BR,BR,BR,BR,BR,BR,J,J,J,J,J,J,GL,GL,GL,GL,GL,GL,MO,MO,MO,MO,MO,MO,K,K,K,K,K,K,ECL,ECL,ECL,ECL,ECL,ECL,FTV,FTV,FTV,FTV,FTV,FTV,HAS,HAS,HAS,HAS,HAS,HAS,EVRG,EVRG,EVRG,EVRG,EVRG,EVRG,MMC,MMC,MMC,MMC,MMC,MMC,ABNB,ABNB,ABNB,ABNB,ABNB,ABNB,SMCI,SMCI,SMCI,SMCI,SMCI,SMCI,DVA,DVA,DVA,DVA,DVA,DVA,INTU,INTU,INTU,INTU,INTU,INTU,KMI,KMI,KMI,KMI,KMI,KMI,XYL,XYL,XYL,XYL,XYL,XYL,TER,TER,TER,TER,TER,TER,HCA,HCA,HCA,HCA,HCA,HCA,BALL,BALL,BALL,BALL,BALL,BALL,C,C,C,C,C,C,CRL,CRL,CRL,CRL,CRL,CRL,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,PM,PM,PM,PM,PM,PM,CB,CB,CB,CB,CB,CB,HBAN,HBAN,HBAN,HBAN,HBAN,HBAN,TMO,TMO,TMO,TMO,TMO,TMO,COR,COR,COR,COR,COR,COR,TT,TT,TT,TT,TT,TT,MRNA,MRNA,MRNA,MRNA,MRNA,MRNA,ALLE,ALLE,ALLE,ALLE,ALLE,ALLE,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MA,MA,MA,MA,MA,MA,NEM,NEM,NEM,NEM,NEM,NEM,EFX,EFX,EFX,EFX,EFX,EFX,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,ZBH,ZBH,ZBH,ZBH,ZBH,ZBH,JBL,JBL,JBL,JBL,JBL,JBL,IT,IT,IT,IT,IT,IT,APD,APD,APD,APD,APD,APD,PG,PG,PG,PG,PG,PG,RL,RL,RL,RL,RL,RL,HRL,HRL,HRL,HRL,HRL,HRL,CINF,CINF,CINF,CINF,CINF,CINF,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,AVGO,AVGO,AVGO,AVGO,AVGO,AVGO,RF,RF,RF,RF,RF,RF,SNPS,SNPS,SNPS,SNPS,SNPS,SNPS,CFG,CFG,CFG,CFG,CFG,CFG,SPGI,SPGI,SPGI,SPGI,SPGI,SPGI,IFF,IFF,IFF,IFF,IFF,IFF,CDNS,CDNS,CDNS,CDNS,CDNS,CDNS,AMD,AMD,AMD,AMD,AMD,AMD,ORCL,ORCL,ORCL,ORCL,ORCL,ORCL,HIG,HIG,HIG,HIG,HIG,HIG,PPG,PPG,PPG,PPG,PPG,PPG,USB,USB,USB,USB,USB,USB,TEL,TEL,TEL,TEL,TEL,TEL,O,O,O,O,O,O,DE,DE,DE,DE,DE,DE,LLY,LLY,LLY,LLY,LLY,LLY,JKHY,JKHY,JKHY,JKHY,JKHY,JKHY,TXT,TXT,TXT,TXT,TXT,TXT,MNST,MNST,MNST,MNST,MNST,MNST,URI,URI,URI,URI,URI,URI,CTLT,CTLT,CTLT,CTLT,CTLT,CTLT,WFC,WFC,WFC,WFC,WFC,WFC,BXP,BXP,BXP,BXP,BXP,BXP,PCAR,PCAR,PCAR,PCAR,PCAR,PCAR,PGR,PGR,PGR,PGR,PGR,PGR,CI,CI,CI,CI,CI,CI,TECH,TECH,TECH,TECH,TECH,TECH,LRCX,LRCX,LRCX,LRCX,LRCX,LRCX,DIS,DIS,DIS,DIS,DIS,DIS,AKAM,AKAM,AKAM,AKAM,AKAM,AKAM,TYL,TYL,TYL,TYL,TYL,TYL,HLT,HLT,HLT,HLT,HLT,HLT,VST,VST,VST,VST,VST,VST,SO,SO,SO,SO,SO,SO,WY,WY,WY,WY,WY,WY,EW,EW,EW,EW,EW,EW,CVX,CVX,CVX,CVX,CVX,CVX,WEC,WEC,WEC,WEC,WEC,WEC,VRTX,VRTX,VRTX,VRTX,VRTX,VRTX,LYV,LYV,LYV,LYV,LYV,LYV,DRI,DRI,DRI,DRI,DRI,DRI,MDLZ,MDLZ,MDLZ,MDLZ,MDLZ,MDLZ,SLB,SLB,SLB,SLB,SLB,SLB,PLD,PLD,PLD,PLD,PLD,PLD,RCL,RCL,RCL,RCL,RCL,RCL,SWK,SWK,SWK,SWK,SWK,SWK,CHD,CHD,CHD,CHD,CHD,CHD,CZR,CZR,CZR,CZR,CZR,CZR,WAT,WAT,WAT,WAT,WAT,WAT,BA,BA,BA,BA,BA,BA,WBD,WBD,WBD,WBD,WBD,WBD,CHRW,CHRW,CHRW,CHRW,CHRW,CHRW,MS,MS,MS,MS,MS,MS,KMB,KMB,KMB,KMB,KMB,KMB,TTWO,TTWO,TTWO,TTWO,TTWO,TTWO,ES,ES,ES,ES,ES,ES,CNC,CNC,CNC,CNC,CNC,CNC,MDT,MDT,MDT,MDT,MDT,MDT,BIIB,BIIB,BIIB,BIIB,BIIB,BIIB,MHK,MHK,MHK,MHK,MHK,MHK,CCI,CCI,CCI,CCI,CCI,CCI,AMT,AMT,AMT,AMT,AMT,AMT,PSX,PSX,PSX,PSX,PSX,PSX,OTIS,OTIS,OTIS,OTIS,OTIS,OTIS,FMC,FMC,FMC,FMC,FMC,FMC,MCK,MCK,MCK,MCK,MCK,MCK,BMY,BMY,BMY,BMY,BMY,BMY,TMUS,TMUS,TMUS,TMUS,TMUS,TMUS,LVS,LVS,LVS,LVS,LVS,LVS,DHR,DHR,DHR,DHR,DHR,DHR,MET,MET,MET,MET,MET,MET,BBWI,BBWI,BBWI,BBWI,BBWI,BBWI,STZ,STZ,STZ,STZ,STZ,STZ,ANSS,ANSS,ANSS,ANSS,ANSS,ANSS,GEN,GEN,GEN,GEN,GEN,GEN,DGX,DGX,DGX,DGX,DGX,DGX,SPG,SPG,SPG,SPG,SPG,SPG,XOM,XOM,XOM,XOM,XOM,XOM,APTV,APTV,APTV,APTV,APTV,APTV,FE,FE,FE,FE,FE,FE,PEP,PEP,PEP,PEP,PEP,PEP,MCO,MCO,MCO,MCO,MCO,MCO,TDY,TDY,TDY,TDY,TDY,TDY,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,ADSK,ADSK,ADSK,ADSK,ADSK,ADSK,AJG,AJG,AJG,AJG,AJG,AJG,FANG,FANG,FANG,FANG,FANG,FANG,BWA,BWA,BWA,BWA,BWA,BWA,CARR,CARR,CARR,CARR,CARR,CARR,ENPH,ENPH,ENPH,ENPH,ENPH,ENPH,KLAC,KLAC,KLAC,KLAC,KLAC,KLAC,ESS,ESS,ESS,ESS,ESS,ESS,NTRS,NTRS,NTRS,NTRS,NTRS,NTRS,AAL,AAL,AAL,AAL,AAL,AAL,NKE,NKE,NKE,NKE,NKE,NKE,CPT,CPT,CPT,CPT,CPT,CPT,UPS,UPS,UPS,UPS,UPS,UPS,ED,ED,ED,ED,ED,ED,HSIC,HSIC,HSIC,HSIC,HSIC,HSIC,CME,CME,CME,CME,CME,CME,CL,CL,CL,CL,CL,CL,GEHC,GEHC,GEHC,GEHC,GEHC,GEHC,VLTO,VLTO,VLTO,VLTO,VLTO,VLTO,IQV,IQV,IQV,IQV,IQV,IQV,VRSK,VRSK,VRSK,VRSK,VRSK,VRSK,MCHP,MCHP,MCHP,MCHP,MCHP,MCHP,IPG,IPG,IPG,IPG,IPG,IPG,KHC,KHC,KHC,KHC,KHC,KHC,CTVA,CTVA,CTVA,CTVA,CTVA,CTVA,KO,KO,KO,KO,KO,KO,GILD,GILD,GILD,GILD,GILD,GILD,AMP,AMP,AMP,AMP,AMP,AMP,CTRA,CTRA,CTRA,CTRA,CTRA,CTRA,GWW,GWW,GWW,GWW,GWW,GWW,LEN,LEN,LEN,LEN,LEN,LEN,IEX,IEX,IEX,IEX,IEX,IEX,PH,PH,PH,PH,PH,PH,UBER,UBER,UBER,UBER,UBER,UBER,PARA,PARA,PARA,PARA,PARA,PARA,MKC,MKC,MKC,MKC,MKC,MKC,WBA,WBA,WBA,WBA,WBA,WBA,CRWD,CRWD,CRWD,CRWD,CRWD,CRWD,FOXA,FOXA,FOXA,FOXA,FOXA,FOXA,LUV,LUV,LUV,LUV,LUV,LUV,GRMN,GRMN,GRMN,GRMN,GRMN,GRMN,ARE,ARE,ARE,ARE,ARE,ARE,STX,STX,STX,STX,STX,STX,NEE,NEE,NEE,NEE,NEE,NEE,MSI,MSI,MSI,MSI,MSI,MSI,ALB,ALB,ALB,ALB,ALB,ALB,APH,APH,APH,APH,APH,APH,WMB,WMB,WMB,WMB,WMB,WMB,NWS,NWS,NWS,NWS,NWS,NWS,LH,LH,LH,LH,LH,LH,BBY,BBY,BBY,BBY,BBY,BBY,PAYC,PAYC,PAYC,PAYC,PAYC,PAYC,V,V,V,V,V,V,PEG,PEG,PEG,PEG,PEG,PEG,DLR,DLR,DLR,DLR,DLR,DLR,COO,COO,COO,COO,COO,COO,DOC,DOC,DOC,DOC,DOC,DOC,VLO,VLO,VLO,VLO,VLO,VLO,DOW,DOW,DOW,DOW,DOW,DOW,CCL,CCL,CCL,CCL,CCL,CCL,DAY,DAY,DAY,DAY,DAY,DAY,POOL,POOL,POOL,POOL,POOL,POOL,WRB,WRB,WRB,WRB,WRB,WRB,SYF,SYF,SYF,SYF,SYF,SYF,GPN,GPN,GPN,GPN,GPN,GPN,UDR,UDR,UDR,UDR,UDR,UDR,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,LHX,LHX,LHX,LHX,LHX,LHX,IP,IP,IP,IP,IP,IP,AMCR,AMCR,AMCR,AMCR,AMCR,AMCR,VTRS,VTRS,VTRS,VTRS,VTRS,VTRS,WMT,WMT,WMT,WMT,WMT,WMT,AME,AME,AME,AME,AME,AME,TFX,TFX,TFX,TFX,TFX,TFX,TFC,TFC,TFC,TFC,TFC,TFC,PCG,PCG,PCG,PCG,PCG,PCG,ALL,ALL,ALL,ALL,ALL,ALL,STE,STE,STE,STE,STE,STE,ALGN,ALGN,ALGN,ALGN,ALGN,ALGN,PYPL,PYPL,PYPL,PYPL,PYPL,PYPL,KKR,KKR,KKR,KKR,KKR,KKR,LDOS,LDOS,LDOS,LDOS,LDOS,LDOS,FRT,FRT,FRT,FRT,FRT,FRT,A,A,A,A,A,A,AIZ,AIZ,AIZ,AIZ,AIZ,AIZ,CAH,CAH,CAH,CAH,CAH,CAH,EMN,EMN,EMN,EMN,EMN,EMN,NOC,NOC,NOC,NOC,NOC,NOC,HAL,HAL,HAL,HAL,HAL,HAL,KEYS,KEYS,KEYS,KEYS,KEYS,KEYS,SBAC,SBAC,SBAC,SBAC,SBAC,SBAC,GNRC,GNRC,GNRC,GNRC,GNRC,GNRC,TSCO,TSCO,TSCO,TSCO,TSCO,TSCO,WELL,WELL,WELL,WELL,WELL,WELL,PWR,PWR,PWR,PWR,PWR,PWR,ETN,ETN,ETN,ETN,ETN,ETN,BIO,BIO,BIO,BIO,BIO,BIO,FSLR,FSLR,FSLR,FSLR,FSLR,FSLR,ODFL,ODFL,ODFL,ODFL,ODFL,ODFL,DFS,DFS,DFS,DFS,DFS,DFS,EL,EL,EL,EL,EL,EL,HSY,HSY,HSY,HSY,HSY,HSY,BK,BK,BK,BK,BK,BK,AOS,AOS,AOS,AOS,AOS,AOS,AWK,AWK,AWK,AWK,AWK,AWK,STLD,STLD,STLD,STLD,STLD,STLD,PSA,PSA,PSA,PSA,PSA,PSA,WM,WM,WM,WM,WM,WM,BSX,BSX,BSX,BSX,BSX,BSX,NXPI,NXPI,NXPI,NXPI,NXPI,NXPI,SYY,SYY,SYY,SYY,SYY,SYY,WAB,WAB,WAB,WAB,WAB,WAB,COP,COP,COP,COP,COP,COP,CSX,CSX,CSX,CSX,CSX,CSX,CF,CF,CF,CF,CF,CF,COF,COF,COF,COF,COF,COF,BEN,BEN,BEN,BEN,BEN,BEN,NOW,NOW,NOW,NOW,NOW,NOW,WYNN,WYNN,WYNN,WYNN,WYNN,WYNN,ITW,ITW,ITW,ITW,ITW,ITW,NDSN,NDSN,NDSN,NDSN,NDSN,NDSN,FDS,FDS,FDS,FDS,FDS,FDS,DAL,DAL,DAL,DAL,DAL,DAL,FIS,FIS,FIS,FIS,FIS,FIS,MRK,MRK,MRK,MRK,MRK,MRK,MTB,MTB,MTB,MTB,MTB,MTB,JPM,JPM,JPM,JPM,JPM,JPM,INVH,INVH,INVH,INVH,INVH,INVH,TPR,TPR,TPR,TPR,TPR,TPR,BLK,BLK,BLK,BLK,BLK,BLK,IVZ,IVZ,IVZ,IVZ,IVZ,IVZ,BAX,BAX,BAX,BAX,BAX,BAX,QCOM,QCOM,QCOM,QCOM,QCOM,QCOM,F,F,F,F,F,F,RJF,RJF,RJF,RJF,RJF,RJF,CMCSA,CMCSA,CMCSA,CMCSA,CMCSA,CMCSA,L,L,L,L,L,L,VRSN,VRSN,VRSN,VRSN,VRSN,VRSN,DG,DG,DG,DG,DG,DG,SNA,SNA,SNA,SNA,SNA,SNA,PFE,PFE,PFE,PFE,PFE,PFE,ANET,ANET,ANET,ANET,ANET,ANET,PFG,PFG,PFG,PFG,PFG,PFG,EA,EA,EA,EA,EA,EA,PPL,PPL,PPL,PPL,PPL,PPL,ZTS,ZTS,ZTS,ZTS,ZTS,ZTS,PNW,PNW,PNW,PNW,PNW,PNW,AVB,AVB,AVB,AVB,AVB,AVB,EQT,EQT,EQT,EQT,EQT,EQT,ORLY,ORLY,ORLY,ORLY,ORLY,ORLY,XEL,XEL,XEL,XEL,XEL,XEL,FTNT,FTNT,FTNT,FTNT,FTNT,FTNT,KEY,KEY,KEY,KEY,KEY,KEY,ISRG,ISRG,ISRG,ISRG,ISRG,ISRG,T,T,T,T,T,T,AXON,AXON,AXON,AXON,AXON,AXON,NCLH,NCLH,NCLH,NCLH,NCLH,NCLH,ACN,ACN,ACN,ACN,ACN,ACN,TRGP,TRGP,TRGP,TRGP,TRGP,TRGP,KIM,KIM,KIM,KIM,KIM,KIM,LMT,LMT,LMT,LMT,LMT,LMT,AFL,AFL,AFL,AFL,AFL,AFL,JCI,JCI,JCI,JCI,JCI,JCI,MRO,MRO,MRO,MRO,MRO,MRO,CTAS,CTAS,CTAS,CTAS,CTAS,CTAS,CE,CE,CE,CE,CE,CE,MTCH,MTCH,MTCH,MTCH,MTCH,MTCH,GS,GS,GS,GS,GS,GS,D,D,D,D,D,D,SWKS,SWKS,SWKS,SWKS,SWKS,SWKS,GE,GE,GE,GE,GE,GE,LIN,LIN,LIN,LIN,LIN,LIN,CDW,CDW,CDW,CDW,CDW,CDW,SYK,SYK,SYK,SYK,SYK,SYK,KVUE,KVUE,KVUE,KVUE,KVUE,KVUE,RVTY,RVTY,RVTY,RVTY,RVTY,RVTY,SOLV,SOLV,SOLV,SOLV,SOLV,SOLV,ACGL,ACGL,ACGL,ACGL,ACGL,ACGL,EQIX,EQIX,EQIX,EQIX,EQIX,EQIX,CBRE,CBRE,CBRE,CBRE,CBRE,CBRE,AON,AON,AON,AON,AON,AON,IBM,IBM,IBM,IBM,IBM,IBM,REGN,REGN,REGN,REGN,REGN,REGN,WST,WST,WST,WST,WST,WST,BRO,BRO,BRO,BRO,BRO,BRO,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX,PODD,PODD,PODD,PODD,PODD,PODD,ROST,ROST,ROST,ROST,ROST,ROST,KDP,KDP,KDP,KDP,KDP,KDP,EXR,EXR,EXR,EXR,EXR,EXR,SCHW,SCHW,SCHW,SCHW,SCHW,SCHW,LNT,LNT,LNT,LNT,LNT,LNT,GLW,GLW,GLW,GLW,GLW,GLW,TRV,TRV,TRV,TRV,TRV,TRV,ON,ON,ON,ON,ON,ON,EQR,EQR,EQR,EQR,EQR,EQR,DOV,DOV,DOV,DOV,DOV,DOV,TGT,TGT,TGT,TGT,TGT,TGT,HES,HES,HES,HES,HES,HES,ADM,ADM,ADM,ADM,ADM,ADM,TJX,TJX,TJX,TJX,TJX,TJX,CSCO,CSCO,CSCO,CSCO,CSCO,CSCO,KR,KR,KR,KR,KR,KR,PAYX,PAYX,PAYX,PAYX,PAYX,PAYX,MLM,MLM,MLM,MLM,MLM,MLM,LW,LW,LW,LW,LW,LW,IR,IR,IR,IR,IR,IR,ZBRA,ZBRA,ZBRA,ZBRA,ZBRA,ZBRA,ADI,ADI,ADI,ADI,ADI,ADI,MTD,MTD,MTD,MTD,MTD,MTD,EOG,EOG,EOG,EOG,EOG,EOG,VZ,VZ,VZ,VZ,VZ,VZ,REG,REG,REG,REG,REG,REG,CMG,CMG,CMG,CMG,CMG,CMG,SBUX,SBUX,SBUX,SBUX,SBUX,SBUX,APA,APA,APA,APA,APA,APA,PTC,PTC,PTC,PTC,PTC,PTC,EXC,EXC,EXC,EXC,EXC,EXC,ICE,ICE,ICE,ICE,ICE,ICE,PANW,PANW,PANW,PANW,PANW,PANW,ABBV,ABBV,ABBV,ABBV,ABBV,ABBV,CBOE,CBOE,CBOE,CBOE,CBOE,CBOE,HON,HON,HON,HON,HON,HON,MAR,MAR,MAR,MAR,MAR,MAR,AIG,AIG,AIG,AIG,AIG,AIG,ETR,ETR,ETR,ETR,ETR,ETR,ELV,ELV,ELV,ELV,ELV,ELV,BKR,BKR,BKR,BKR,BKR,BKR,EPAM,EPAM,EPAM,EPAM,EPAM,EPAM,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG,NVR,NVR,NVR,NVR,NVR,NVR,HOLX,HOLX,HOLX,HOLX,HOLX,HOLX,FOX,FOX,FOX,FOX,FOX,FOX,WTW,WTW,WTW,WTW,WTW,WTW,PNR,PNR,PNR,PNR,PNR,PNR,BLDR,BLDR,BLDR,BLDR,BLDR,BLDR,HST,HST,HST,HST,HST,HST,HII,HII,HII,HII,HII,HII,MU,MU,MU,MU,MU,MU,TRMB,TRMB,TRMB,TRMB,TRMB,TRMB,LKQ,LKQ,LKQ,LKQ,LKQ,LKQ,CEG,CEG,CEG,CEG,CEG,CEG,NWSA,NWSA,NWSA,NWSA,NWSA,NWSA,ETSY,ETSY,ETSY,ETSY,ETSY,ETSY,GPC,GPC,GPC,GPC,GPC,GPC,NTAP,NTAP,NTAP,NTAP,NTAP,NTAP,UNP,UNP,UNP,UNP,UNP,UNP,UNH,UNH,UNH,UNH,UNH,UNH,LOW,LOW,LOW,LOW,LOW,LOW,QRVO,QRVO,QRVO,QRVO,QRVO,QRVO,OXY,OXY,OXY,OXY,OXY,OXY,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,TDG,TDG,TDG,TDG,TDG,TDG,DPZ,DPZ,DPZ,DPZ,DPZ,DPZ,FITB,FITB,FITB,FITB,FITB,FITB,BX,BX,BX,BX,BX,BX,CRM,CRM,CRM,CRM,CRM,CRM,CAT,CAT,CAT,CAT,CAT,CAT,NRG,NRG,NRG,NRG,NRG,NRG,AVY,AVY,AVY,AVY,AVY,AVY,SW,SW,SW,SW,SW,SW,OKE,OKE,OKE,OKE,OKE,OKE,CPAY,CPAY,CPAY,CPAY,CPAY,CPAY,BKNG,BKNG,BKNG,BKNG,BKNG,BKNG,INCY,INCY,INCY,INCY,INCY,INCY,DXCM,DXCM,DXCM,DXCM,DXCM,DXCM,ROK,ROK,ROK,ROK,ROK,ROK,HPQ,HPQ,HPQ,HPQ,HPQ,HPQ,FICO,FICO,FICO,FICO,FICO,FICO,UAL,UAL,UAL,UAL,UAL,UAL,BDX,BDX,BDX,BDX,BDX,BDX,CSGP,CSGP,CSGP,CSGP,CSGP,CSGP,IDXX,IDXX,IDXX,IDXX,IDXX,IDXX,MSCI,MSCI,MSCI,MSCI,MSCI,MSCI,SJM,SJM,SJM,SJM,SJM,SJM,META,META,META,META,META,META,JBHT,JBHT,JBHT,JBHT,JBHT,JBHT,FDX,FDX,FDX,FDX,FDX,FDX,TAP,TAP,TAP,TAP,TAP,TAP,EIX,EIX,EIX,EIX,EIX,EIX,DLTR,DLTR,DLTR,DLTR,DLTR,DLTR,SRE,SRE,SRE,SRE,SRE,SRE,MPWR,MPWR,MPWR,MPWR,MPWR,MPWR,DUK,DUK,DUK,DUK,DUK,DUK,VMC,VMC,VMC,VMC,VMC,VMC,ADP,ADP,ADP,ADP,ADP,ADP,STT,STT,STT,STT,STT,STT,EG,EG,EG,EG,EG,EG,NUE,NUE,NUE,NUE,NUE,NUE,IRM,IRM,IRM,IRM,IRM,IRM,DVN,DVN,DVN,DVN,DVN,DVN,CPRT,CPRT,CPRT,CPRT,CPRT,CPRT,ULTA,ULTA,ULTA,ULTA,ULTA,ULTA,KMX,KMX,KMX,KMX,KMX,KMX,CAG,CAG,CAG,CAG,CAG,CAG,OMC,OMC,OMC,OMC,OMC,OMC,CVS,CVS,CVS,CVS,CVS,CVS,MAS,MAS,MAS,MAS,MAS,MAS,ROP,ROP,ROP,ROP,ROP,ROP,CHTR,CHTR,CHTR,CHTR,CHTR,CHTR,GEV,GEV,GEV,GEV,GEV,GEV,GDDY,GDDY,GDDY,GDDY,GDDY,GDDY,DHI,DHI,DHI,DHI,DHI,DHI,TSN,TSN,TSN,TSN,TSN,TSN,PNC,PNC,PNC,PNC,PNC,PNC,GIS,GIS,GIS,GIS,GIS,GIS,JNPR,JNPR,JNPR,JNPR,JNPR,JNPR,VICI,VICI,VICI,VICI,VICI,VICI,CPB,CPB,CPB,CPB,CPB,CPB,CMI,CMI,CMI,CMI,CMI,CMI,CTSH,CTSH,CTSH,CTSH,CTSH,CTSH,GM,GM,GM,GM,GM,GM,EBAY,EBAY,EBAY,EBAY,EBAY,EBAY,AEE,AEE,AEE,AEE,AEE,AEE,PHM,PHM,PHM,PHM,PHM,PHM,EXPD,EXPD,EXPD,EXPD,EXPD,EXPD,HUM,HUM,HUM,HUM,HUM,HUM,RTX,RTX,RTX,RTX,RTX,RTX,AMGN,AMGN,AMGN,AMGN,AMGN,AMGN,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,FFIV,FFIV,FFIV,FFIV,FFIV,FFIV,SHW,SHW,SHW,SHW,SHW,SHW,AXP,AXP,AXP,AXP,AXP,AXP,MKTX,MKTX,MKTX,MKTX,MKTX,MKTX,MPC,MPC,MPC,MPC,MPC,MPC,CNP,CNP,CNP,CNP,CNP,CNP,INTC,INTC,INTC,INTC,INTC,INTC,UHS,UHS,UHS,UHS,UHS,UHS,TXN,TXN,TXN,TXN,TXN,TXN,CLX,CLX,CLX,CLX,CLX,CLX,TROW,TROW,TROW,TROW,TROW,TROW,MGM,MGM,MGM,MGM,MGM,MGM,AES,AES,AES,AES,AES,AES,BAC,BAC,BAC,BAC,BAC,BAC,MAA,MAA,MAA,MAA,MAA,MAA,FAST,FAST,FAST,FAST,FAST,FAST,PRU,PRU,PRU,PRU,PRU,PRU,AMAT,AMAT,AMAT,AMAT,AMAT,AMAT,MMM,MMM,MMM,MMM,MMM,MMM,FCX,FCX,FCX,FCX,FCX,FCX,ABT,ABT,ABT,ABT,ABT,ABT,YUM,YUM,YUM,YUM,YUM,YUM,MOS,MOS,MOS,MOS,MOS,MOS,FI,FI,FI,FI,FI,FI,WDC,WDC,WDC,WDC,WDC,WDC,HUBB,HUBB,HUBB,HUBB,HUBB,HUBB,LULU,LULU,LULU,LULU,LULU,LULU,MCD,MCD,MCD,MCD,MCD,MCD,VTR,VTR,VTR,VTR,VTR,VTR,RMD,RMD,RMD,RMD,RMD,RMD,HD,HD,HD,HD,HD,HD
